Time Step, x CoM, y CoM, z CoM
6390000, -0.226434, 0.057517, -7.675654
6400000, 0.005346, 0.055585, -7.742041
6410000, -0.069510, 0.067533, -7.515019
6420000, 0.038393, 0.179715, -7.817858
6430000, 0.088170, 0.135561, -7.551508
6440000, 0.063434, 0.136006, -7.875395
6450000, -0.066008, 0.047976, -7.612458
6460000, 0.098684, 0.159059, -7.324190
6470000, 0.015956, 0.164229, -7.585719
6480000, -0.043148, -0.039586, -7.868344
6490000, 0.148931, 0.086275, -7.515767
6500000, -0.063626, 0.087139, -7.841333
6510000, 0.226672, -0.112484, -7.497133
6520000, 0.104716, -0.076760, -7.442414
6530000, 0.168574, 0.023023, -7.620213
6540000, 0.138295, 0.013122, -7.527908
6550000, 0.042364, 0.095696, -7.580900
6560000, 0.137562, 0.095014, -7.500124
6570000, 0.027078, -0.269114, -7.828835
6580000, -0.089386, -0.057297, -6.915011
6590000, 0.120143, -0.080159, -7.062820
6600000, -0.023425, 0.004274, -7.489260
6610000, -0.212798, -0.086071, -7.258234
6620000, -0.045045, -0.045328, -7.366134
6630000, -0.058800, -0.115362, -7.431071
6640000, -0.088855, 0.014185, -7.676533
6650000, -0.148884, -0.129802, -7.097852
6660000, -0.141141, 0.017238, -7.259574
6670000, 0.009508, -0.097526, -7.688056
6680000, 0.014793, -0.045581, -7.542851
6690000, 0.044072, -0.078280, -7.331278
6700000, -0.158136, -0.120213, -7.293771
6710000, -0.067139, -0.067913, -7.693058
6720000, 0.181810, -0.032225, -7.343723
6730000, 0.238981, -0.122414, -7.122220
6740000, 0.237806, 0.056690, -6.833506
6750000, 0.135961, -0.024518, -7.627241
6760000, 0.062658, -0.156695, -7.289131
6770000, -0.008056, -0.026017, -6.955382
6780000, -0.013116, -0.086129, -7.387859
6790000, -0.039308, -0.064057, -7.689758
6800000, 0.032922, -0.115683, -7.464755
6810000, 0.069286, -0.087172, -7.412254
6820000, 0.011020, 0.091430, -7.359285
6830000, -0.009186, 0.236245, -7.324908
6840000, 0.059635, 0.226502, -7.324151
6850000, 0.021329, -0.176578, -7.493653
6860000, 0.057292, -0.066127, -7.502696
6870000, 0.015179, 0.157571, -7.656981
6880000, -0.003567, 0.059176, -7.425399
6890000, -0.136524, 0.056428, -7.966349
6900000, -0.122036, 0.069263, -7.217558
6910000, 0.019971, 0.265719, -7.089947
6920000, -0.046117, 0.107114, -7.734987
6930000, -0.066909, 0.086140, -7.205648
6940000, 0.035180, -0.124385, -7.564132
6950000, -0.070682, -0.002630, -7.921715
6960000, -0.061387, -0.111830, -7.639040
6970000, -0.014729, -0.103358, -7.200116
6980000, -0.080561, 0.148458, -7.218277
6990000, -0.118130, -0.154315, -7.877416
7000000, 0.021727, -0.061420, -7.988478
7010000, -0.002595, 0.050844, -7.770130
7020000, 0.058792, 0.081568, -7.836740
7030000, -0.048251, -0.039490, -7.315971
7040000, -0.071256, 0.001820, -7.512128
7050000, -0.074006, 0.071626, -7.517023
7060000, -0.187645, -0.108055, -7.702105
7070000, -0.213653, 0.116219, -7.717601
7080000, -0.046352, -0.041048, -7.689444
7090000, 0.128948, 0.024226, -8.020427
7100000, -0.006210, -0.012145, -7.346916
7110000, -0.030481, 0.005341, -7.764181
7120000, 0.024804, -0.021242, -7.468916
7130000, 0.045837, 0.075901, -7.464580
7140000, 0.207293, 0.146387, -7.368471
7150000, 0.101068, 0.050953, -7.956281
7160000, -0.111086, -0.096458, -7.772438
7170000, -0.070073, 0.012189, -8.051524
7180000, 0.004414, -0.226933, -7.453327
7190000, 0.004174, -0.050334, -7.724248
7200000, 0.006923, -0.140115, -7.610484
7210000, -0.013855, 0.092731, -7.338858
7220000, 0.124907, -0.092189, -7.547698
7230000, 0.100818, -0.031029, -7.947681
7240000, 0.031894, -0.101278, -7.376275
7250000, -0.084003, 0.085216, -7.389967
7260000, 0.040060, 0.040618, -7.683057
7270000, -0.060319, 0.004067, -7.933592
7280000, -0.023021, 0.016725, -7.805905
7290000, -0.051690, 0.152824, -7.378728
7300000, 0.031527, 0.126004, -7.777034
7310000, 0.174927, 0.107801, -7.754903
7320000, -0.009402, 0.033825, -7.418188
7330000, 0.045489, -0.072728, -7.428069
7340000, 0.029823, -0.017870, -7.716290
7350000, 0.041102, 0.122631, -7.232816
7360000, -0.011887, -0.072400, -7.687983
7370000, -0.031120, 0.061624, -7.464655
7380000, -0.019238, -0.086720, -7.415962
7390000, -0.131902, 0.142336, -7.386431
7400000, -0.104044, 0.027698, -7.776192
7410000, 0.019458, 0.094858, -7.523455
7420000, -0.019779, 0.114219, -7.868140
7430000, 0.088479, -0.007258, -7.565090
7440000, -0.074332, -0.004189, -7.822505
7450000, 0.035470, -0.135792, -7.461034
7460000, -0.047841, -0.152537, -7.795240
7470000, -0.004232, -0.187782, -7.596912
7480000, -0.062074, -0.023558, -7.648593
7490000, 0.079728, -0.038399, -7.806113
7500000, 0.080335, -0.141464, -7.555858
7510000, 0.193066, -0.054645, -6.994385
7520000, 0.066945, -0.076175, -8.014384
7530000, -0.009209, 0.043717, -7.916640
7540000, 0.037520, 0.212016, -7.468316
7550000, -0.092940, 0.075937, -7.551481
7560000, 0.132003, -0.094985, -6.931418
7570000, 0.175851, 0.017460, -7.427153
7580000, 0.032961, -0.063618, -7.938864
7590000, 0.095202, -0.136749, -8.476193
7600000, 0.211651, 0.029079, -7.735671
7610000, 0.200334, -0.082839, -7.332980
7620000, 0.108512, -0.074312, -7.557273
7630000, 0.076834, -0.125035, -7.721571
7640000, 0.125826, -0.026506, -7.620272
7650000, -0.064827, 0.013435, -7.693130
7660000, 0.119528, -0.138260, -7.630675
7670000, 0.003037, -0.082267, -7.699859
7680000, 0.094433, -0.091904, -7.592781
7690000, 0.086578, -0.102020, -7.605698
7700000, -0.052939, -0.222639, -7.281272
7710000, -0.067038, -0.041352, -7.623848
7720000, -0.087391, -0.092679, -6.984219
7730000, 0.028619, 0.042650, -7.571274
7740000, -0.093923, -0.002637, -7.798438
7750000, -0.112719, 0.127473, -7.369010
7760000, -0.152282, -0.068358, -7.431189
7770000, -0.215630, 0.021747, -7.790172
7780000, -0.093107, 0.051027, -7.340323
7790000, -0.073938, -0.118880, -7.197183
7800000, 0.045861, -0.023945, -7.509630
7810000, -0.088601, -0.103032, -7.568498
7820000, 0.021441, -0.130165, -7.207971
7830000, -0.124810, -0.062566, -7.528996
7840000, 0.001300, -0.037649, -7.557372
7850000, -0.079112, -0.026063, -7.820844
7860000, 0.030533, -0.077086, -8.041614
7870000, 0.022409, -0.028467, -7.429551
7880000, -0.195549, 0.032353, -7.310466
7890000, -0.096810, -0.022228, -7.312474
7900000, -0.097573, 0.144031, -7.997997
7910000, -0.003356, 0.093533, -7.621432
7920000, -0.048453, 0.080663, -7.525838
7930000, 0.070433, 0.131839, -7.252382
7940000, -0.059212, 0.041531, -6.809771
7950000, -0.032074, -0.134084, -7.165659
7960000, 0.040930, -0.001914, -7.391355
7970000, 0.012045, 0.028695, -7.677850
7980000, -0.077094, -0.006572, -7.638655
7990000, -0.007167, 0.042399, -7.597545
8000000, -0.100689, 0.080546, -7.641563
8010000, -0.125192, 0.025825, -7.671537
8020000, -0.041170, -0.096993, -7.623311
8030000, -0.067178, 0.288886, -7.733196
8040000, -0.023377, 0.143502, -7.501176
8050000, -0.061433, 0.064894, -7.670985
8060000, 0.131012, -0.094562, -7.622357
8070000, -0.097302, -0.058333, -7.826840
8080000, 0.072291, -0.021565, -7.838136
8090000, -0.027458, 0.009229, -7.420677
8100000, -0.035828, -0.043810, -7.695651
8110000, -0.010123, -0.115389, -6.927064
8120000, 0.028898, -0.033541, -7.672837
8130000, 0.074180, 0.031089, -7.957061
8140000, -0.106667, 0.134420, -7.639538
8150000, -0.113098, 0.035450, -7.405280
8160000, 0.057339, -0.002397, -7.288770
8170000, 0.010764, -0.001021, -7.917948
8180000, -0.147196, 0.110908, -7.092626
8190000, 0.135819, 0.254860, -7.333135
8200000, -0.082441, 0.214874, -7.504885
8210000, 0.106888, 0.138519, -7.643999
8220000, -0.006247, -0.058332, -7.895269
8230000, 0.029736, 0.008282, -7.667824
8240000, 0.026689, 0.055618, -7.456747
8250000, -0.073358, -0.017220, -7.485895
8260000, 0.019418, -0.107904, -7.669180
8270000, -0.030699, -0.064327, -8.188681
8280000, -0.055037, -0.055620, -7.115995
8290000, -0.123588, 0.067467, -7.599505
8300000, -0.047024, -0.055933, -7.628313
8310000, -0.153766, -0.027659, -7.627748
8320000, 0.024772, 0.094150, -8.013647
8330000, 0.079089, -0.015314, -7.615874
8340000, 0.111680, -0.051926, -7.208280
8350000, 0.061627, 0.032257, -7.884835
8360000, -0.033692, -0.109217, -7.400093
8370000, 0.132199, 0.043208, -7.562274
8380000, 0.018021, -0.027299, -7.527712
8390000, 0.132455, 0.024140, -7.326415
8400000, -0.051794, 0.021830, -7.756542
8410000, -0.056473, 0.116834, -7.702633
8420000, -0.019858, 0.089269, -7.609565
8430000, -0.091981, 0.215141, -7.460895
8440000, -0.063695, 0.092498, -7.516254
8450000, -0.067625, -0.021362, -7.451830
8460000, -0.099341, -0.008637, -7.348957
8470000, -0.055728, -0.171192, -7.534527
8480000, -0.048562, -0.117182, -6.516758
8490000, 0.038747, -0.107732, -7.614016
8500000, -0.065331, -0.029868, -7.441704
8510000, 0.024179, -0.036734, -7.715151
8520000, 0.161574, 0.016425, -7.603248
8530000, -0.004855, 0.071831, -7.441520
8540000, 0.027489, 0.021896, -7.690013
8550000, 0.038136, -0.100046, -8.010599
8560000, 0.163022, 0.013198, -7.947129
8570000, -0.022693, 0.058448, -8.200767
8580000, 0.040284, -0.122442, -7.250896
8590000, 0.244402, 0.011998, -7.407709
8600000, -0.141184, -0.127159, -7.458731
8610000, 0.055563, -0.121499, -7.616625
8620000, 0.180639, -0.033487, -7.550440
8630000, -0.051020, -0.228818, -7.245602
8640000, 0.012971, -0.056505, -7.595602
8650000, 0.016828, -0.058216, -7.526638
8660000, 0.043683, 0.025132, -7.614721
8670000, 0.038280, -0.120871, -7.230994
8680000, 0.138258, -0.026724, -7.706721
8690000, -0.078181, 0.064082, -7.304053
8700000, 0.027320, 0.016894, -7.464474
8710000, -0.061221, -0.101933, -7.840071
8720000, 0.053287, 0.002937, -7.704668
8730000, 0.097171, -0.092585, -7.119525
8740000, -0.064778, -0.196788, -7.442080
8750000, 0.046592, -0.057474, -7.389326
8760000, 0.032986, 0.010877, -7.762088
8770000, 0.037726, 0.045445, -7.739813
8780000, -0.001275, 0.097732, -8.326553
8790000, -0.037009, -0.095835, -7.417956
8800000, 0.113308, -0.121586, -7.564703
8810000, 0.070438, -0.103224, -8.349643
8820000, 0.054953, -0.006701, -7.824351
8830000, 0.111896, 0.011270, -7.317030
8840000, 0.053180, 0.166888, -7.873410
8850000, -0.079232, 0.028222, -7.689012
8860000, 0.034759, 0.229825, -7.144162
8870000, 0.017129, -0.018435, -7.561936
8880000, 0.030197, 0.049789, -8.226773
8890000, -0.045252, -0.091141, -7.255970
8900000, -0.114270, -0.017096, -7.926540
8910000, -0.017491, -0.023134, -8.046631
8920000, 0.121209, -0.084701, -7.943535
8930000, 0.105589, -0.118343, -7.224542
8940000, 0.120024, 0.020303, -7.651826
8950000, 0.205630, -0.062774, -7.525096
8960000, -0.042320, -0.157733, -7.657360
8970000, 0.097011, 0.163057, -7.805237
8980000, -0.131362, -0.086749, -7.775538
8990000, -0.126002, -0.008716, -7.508606
9000000, 0.045988, -0.039707, -7.272888
9010000, -0.074376, -0.002254, -7.764861
9020000, 0.087060, 0.000927, -7.478732
9030000, 0.059744, 0.081497, -7.889004
9040000, 0.021645, -0.007969, -7.805551
9050000, 0.027957, 0.038074, -7.244176
9060000, 0.194002, 0.022219, -7.734754
9070000, 0.190638, 0.218629, -7.511386
9080000, 0.082857, 0.020160, -7.455153
9090000, 0.001032, 0.032309, -7.758912
9100000, 0.022901, 0.212081, -7.440261
9110000, 0.067334, 0.021170, -7.516179
9120000, 0.094044, -0.031343, -7.767250
9130000, 0.035801, 0.242946, -7.344321
9140000, 0.080261, -0.007007, -7.908118
9150000, -0.009528, 0.012259, -7.740404
9160000, -0.038595, 0.064910, -7.302652
9170000, 0.016253, -0.004667, -7.942174
9180000, 0.070706, 0.113082, -7.555371
9190000, 0.005722, 0.055534, -7.760553
9200000, 0.160261, -0.036072, -7.511298
9210000, -0.075144, 0.027879, -7.779125
9220000, 0.014551, -0.062471, -7.596755
9230000, -0.070224, 0.175101, -7.083846
9240000, -0.219199, 0.162367, -7.450944
9250000, -0.421002, 0.050954, -6.705838
9260000, -0.233842, 0.164049, -6.988212
9270000, -0.316534, 0.032817, -7.209188
9280000, -0.294026, 0.035123, -7.395220
9290000, -0.156110, 0.081969, -7.182110
9300000, 0.104578, 0.188915, -7.537779
9310000, -0.048128, 0.067233, -7.105439
9320000, 0.084502, 0.277553, -8.373866
9330000, 0.073146, 0.004650, -7.279330
9340000, 0.136715, -0.067156, -7.809905
9350000, 0.163453, -0.001820, -7.537310
9360000, 0.168630, -0.003850, -7.735651
9370000, 0.005581, -0.053368, -7.840099
9380000, -0.037567, 0.029672, -7.778017
9390000, -0.172532, -0.079412, -8.101302
9400000, 0.001422, -0.054768, -7.552047
9410000, 0.031179, 0.078895, -7.816611
9420000, -0.118075, 0.030552, -7.130164
9430000, -0.021671, -0.005534, -7.437419
9440000, -0.089524, 0.150850, -7.794482
9450000, -0.026183, -0.093266, -7.679842
9460000, -0.029080, 0.066801, -7.501122
9470000, 0.066681, 0.030528, -7.345239
9480000, 0.082050, 0.039787, -7.735616
9490000, 0.169314, -0.002853, -7.841602
9500000, 0.075231, 0.077798, -7.551079
9510000, -0.025971, -0.038583, -7.548713
9520000, 0.040089, 0.012459, -7.565056
9530000, 0.051703, 0.119005, -7.626597
9540000, 0.115508, 0.004905, -7.017454
9550000, -0.104386, 0.184460, -7.711162
9560000, 0.042999, 0.228714, -7.483580
9570000, -0.058525, 0.067064, -7.445895
9580000, -0.029426, 0.181281, -7.744609
9590000, -0.127304, -0.128665, -7.398457
9600000, 0.008098, 0.014638, -7.390957
9610000, -0.057600, -0.037128, -7.715092
9620000, -0.052093, 0.214085, -7.658688
9630000, -0.041134, 0.012237, -7.434270
9640000, 0.003758, 0.021758, -7.462137
9650000, -0.146303, -0.107648, -7.570271
9660000, 0.025852, -0.110694, -7.562933
9670000, 0.273519, -0.167895, -7.435966
9680000, 0.120501, -0.173276, -7.672401
9690000, -0.038679, 0.126976, -7.805118
9700000, -0.029034, -0.025125, -7.786479
9710000, -0.184236, -0.181331, -7.405216
9720000, -0.079034, 0.012886, -7.693749
9730000, -0.003213, 0.051044, -7.531347
9740000, 0.005322, -0.087264, -7.952845
9750000, 0.120975, 0.032076, -7.767815
9760000, 0.025059, -0.054840, -7.429475
9770000, 0.011805, 0.066921, -8.034519
9780000, 0.088034, -0.003811, -7.822661
9790000, -0.070527, -0.162490, -7.972946
9800000, 0.053901, 0.059531, -7.289074
9810000, 0.102747, -0.005664, -7.037967
9820000, 0.114286, -0.000697, -7.544444
9830000, 0.113801, 0.033997, -7.144190
9840000, -0.022242, 0.024573, -7.667997
9850000, 0.083151, -0.094385, -7.743299
9860000, 0.001389, -0.051439, -7.874779
9870000, -0.037303, -0.048589, -7.726599
9880000, 0.033825, -0.053098, -7.534976
9890000, -0.083713, 0.004753, -7.814945
9900000, 0.037810, -0.127078, -7.445624
9910000, -0.056393, 0.007364, -7.949446
9920000, -0.029106, -0.092400, -7.352432
9930000, -0.045507, -0.124733, -7.668619
9940000, -0.085155, -0.010043, -7.457925
9950000, -0.038214, 0.020240, -7.710606
9960000, -0.050601, 0.096609, -7.172170
9970000, 0.012938, 0.061281, -7.332727
9980000, -0.077865, -0.048721, -7.399566
9990000, 0.097730, -0.153648, -7.671006
10000000, 0.044008, 0.128428, -7.635905
10010000, -0.089267, -0.104771, -7.535267
10020000, 0.136311, 0.045454, -7.801332
10030000, -0.033290, 0.009358, -7.395745
10040000, -0.045903, 0.005340, -7.704332
10050000, 0.181885, 0.012587, -7.937950
10060000, 0.141136, -0.060706, -7.304521
10070000, 0.048056, 0.090953, -7.799589
10080000, -0.077783, 0.043575, -7.539628
10090000, -0.077477, 0.018617, -7.280713
10100000, -0.110172, 0.061767, -7.824713
10110000, -0.056569, -0.088843, -7.415699
10120000, -0.261884, 0.056547, -7.641704
10130000, 0.041073, 0.055714, -7.628096
10140000, 0.001661, -0.025292, -7.671214
10150000, 0.029621, 0.131346, -7.333635
10160000, -0.053347, 0.193042, -6.921054
10170000, -0.049401, 0.042532, -7.554558
10180000, -0.038309, -0.033949, -7.517340
10190000, 0.043731, 0.033939, -7.819808
10200000, -0.097664, 0.111781, -7.345839
10210000, 0.058220, 0.131778, -7.289667
10220000, -0.047013, 0.142317, -7.899648
10230000, -0.072196, 0.094356, -7.707251
10240000, 0.001625, -0.038145, -8.188309
10250000, -0.050296, 0.046056, -7.657520
10260000, 0.044930, -0.136484, -7.933492
10270000, -0.053776, -0.069419, -7.456326
10280000, 0.205940, -0.000811, -7.240276
10290000, -0.074616, -0.067588, -7.202852
10300000, -0.055495, 0.031677, -8.017594
10310000, 0.097667, -0.080405, -7.552274
10320000, -0.000545, -0.010098, -7.576868
10330000, 0.014296, 0.056059, -7.678226
10340000, 0.035574, -0.043949, -7.821684
10350000, 0.152448, 0.097552, -7.860675
10360000, 0.025216, 0.057802, -7.614587
10370000, -0.053925, -0.133276, -7.429546
10380000, -0.056806, -0.086952, -7.827316
10390000, 0.006786, -0.057381, -7.757619
10400000, -0.032161, -0.083621, -7.974435
10410000, -0.016830, -0.035000, -7.395309
10420000, -0.101660, -0.045938, -7.864804
10430000, 0.096542, 0.000192, -7.456964
10440000, -0.024627, 0.087831, -8.225874
10450000, -0.048912, -0.019120, -7.700335
10460000, 0.054152, -0.024010, -7.658101
10470000, 0.086753, 0.115436, -7.246625
10480000, 0.115855, 0.021303, -7.482912
10490000, 0.143426, -0.059531, -7.258756
10500000, 0.094330, 0.056184, -7.926872
10510000, 0.104038, 0.059874, -7.713784
10520000, 0.018955, 0.084226, -7.729838
10530000, -0.052902, 0.164116, -7.989189
10540000, 0.017296, 0.124581, -7.585734
10550000, 0.036642, 0.115091, -7.488207
10560000, 0.025472, -0.069724, -7.843708
10570000, -0.026466, -0.070513, -7.161424
10580000, -0.055583, -0.000071, -7.397696
10590000, 0.051469, 0.102356, -7.594606
10600000, 0.068367, 0.065540, -7.674500
10610000, 0.013660, -0.002880, -7.657357
10620000, -0.165479, 0.055920, -7.461518
10630000, 0.080807, 0.068014, -7.420445
10640000, 0.085249, 0.119772, -7.201956
10650000, -0.097072, 0.253197, -6.897792
10660000, 0.026812, 0.080981, -7.482644
10670000, 0.233041, -0.014282, -7.424565
10680000, 0.068433, 0.093467, -7.769736
10690000, 0.139809, -0.041282, -7.349790
10700000, -0.075631, 0.014677, -7.676091
10710000, -0.004624, 0.042627, -7.662074
10720000, 0.083406, -0.015054, -7.368628
10730000, -0.030523, -0.075882, -7.802812
10740000, 0.056000, -0.006011, -7.567306
10750000, 0.053925, 0.130751, -7.436774
10760000, -0.124348, 0.077390, -7.226099
10770000, -0.140720, 0.057794, -7.593551
10780000, 0.014911, 0.133866, -7.266172
10790000, 0.095958, 0.147551, -7.453471
10800000, 0.213976, 0.198951, -7.237530
10810000, 0.200044, 0.152284, -6.438449
10820000, 0.210958, 0.072889, -7.118659
10830000, 0.003690, -0.250836, -6.762105
10840000, 0.032025, -0.157778, -7.427674
10850000, -0.066795, -0.248253, -7.510630
10860000, 0.162597, -0.143916, -7.443307
10870000, -0.125087, -0.179981, -7.747710
10880000, -0.155393, -0.183892, -7.311895
10890000, -0.018421, -0.061695, -7.674716
10900000, 0.168795, -0.070296, -7.407665
10910000, 0.055391, -0.173211, -6.852266
10920000, 0.183372, -0.109233, -7.237895
10930000, 0.101617, 0.240272, -6.790804
10940000, 0.390144, 0.128736, -7.244595
10950000, 0.138844, -0.186794, -7.643124
10960000, 0.204974, -0.054721, -6.876243
10970000, 0.225265, 0.352211, -7.062926
10980000, 0.201013, 0.284841, -6.953931
10990000, 0.329820, 0.021465, -6.389959
11000000, 0.302491, -0.224940, -6.031178
11010000, 0.248885, -0.201494, -6.331573
11020000, 0.183144, -0.266006, -7.580835
11030000, 0.080480, -0.125555, -7.489839
11040000, -0.112644, -0.126025, -7.509804
11050000, -0.118388, 0.075771, -7.487569
11060000, 0.012867, 0.037921, -7.727248
11070000, -0.116933, 0.081551, -7.342485
11080000, 0.058484, 0.031240, -7.544550
11090000, -0.075379, -0.018172, -7.850818
11100000, -0.089492, 0.074067, -7.459887
11110000, -0.117798, 0.215472, -7.730647
11120000, -0.089570, 0.018916, -7.862480
11130000, -0.040143, -0.005893, -7.689568
11140000, 0.058711, -0.045472, -7.346570
11150000, -0.016875, -0.017602, -7.724843
11160000, 0.117256, 0.034840, -7.214057
11170000, 0.158395, 0.065531, -7.327910
11180000, 0.030389, 0.174208, -7.517256
11190000, 0.097544, -0.158116, -7.298647
11200000, -0.000528, 0.016060, -7.571499
11210000, 0.112756, -0.064794, -7.368654
11220000, 0.041305, 0.055102, -7.678413
11230000, -0.079437, 0.090168, -7.347708
11240000, 0.090882, -0.028583, -7.389634
11250000, -0.007916, 0.191674, -7.077617
11260000, -0.087513, 0.217784, -7.701161
11270000, 0.061239, 0.285950, -6.618370
11280000, 0.144619, 0.213951, -7.069020
11290000, 0.082723, 0.230792, -6.936959
11300000, 0.055733, 0.200222, -7.175543
11310000, -0.041834, 0.230737, -7.123011
11320000, -0.185754, 0.134298, -7.452159
11330000, 0.085209, -0.061003, -7.964527
11340000, 0.027669, 0.022298, -7.205738
11350000, 0.028635, -0.160905, -7.605873
11360000, 0.014944, -0.170445, -7.811700
11370000, 0.056878, -0.009640, -7.801188
11380000, -0.018494, -0.091256, -7.262734
11390000, 0.022501, 0.030368, -7.458597
11400000, -0.050457, 0.006755, -7.423195
11410000, 0.008781, -0.159355, -7.814468
11420000, -0.093464, 0.006433, -8.024140
11430000, -0.016238, -0.023328, -8.010464
11440000, 0.035893, -0.106796, -7.775680
11450000, -0.041006, -0.009547, -7.706482
11460000, 0.082595, 0.151734, -7.235999
11470000, 0.113789, 0.089161, -7.854756
11480000, 0.050828, 0.169686, -6.966996
11490000, -0.117294, 0.237478, -6.827963
11500000, 0.013170, 0.261216, -7.006277
11510000, 0.149232, 0.138648, -7.041649
11520000, 0.188516, 0.096413, -7.569564
11530000, 0.027620, -0.111190, -7.561145
11540000, 0.001772, 0.057595, -7.291129
11550000, 0.007985, -0.113155, -7.587799
11560000, 0.055013, 0.062540, -7.772681
11570000, -0.085801, 0.011919, -7.496028
11580000, 0.068816, 0.008365, -7.927182
11590000, -0.029097, 0.050742, -7.918961
11600000, 0.097716, -0.143967, -7.187942
11610000, 0.048065, -0.082925, -7.696007
11620000, 0.034920, -0.193577, -7.972071
11630000, -0.022852, -0.116250, -8.295229
11640000, -0.083340, 0.083434, -7.444183
11650000, 0.030453, -0.034943, -7.480307
11660000, 0.024189, -0.021130, -7.735231
11670000, -0.063125, 0.020264, -7.674049
11680000, -0.025158, 0.122207, -8.091072
11690000, 0.056718, -0.035316, -8.206997
11700000, -0.085208, -0.059594, -7.524615
11710000, 0.017028, 0.081160, -7.328345
11720000, -0.054537, -0.013607, -7.601565
11730000, 0.005405, -0.121793, -7.942193
11740000, -0.076278, 0.010764, -7.281187
11750000, -0.134237, -0.003170, -7.775815
11760000, 0.051670, -0.087433, -7.369107
11770000, 0.104939, -0.053123, -7.371621
11780000, 0.200596, 0.057366, -7.668189
11790000, -0.010030, -0.118184, -7.699029
11800000, -0.068960, 0.014629, -7.174031
11810000, -0.106086, -0.053836, -7.385611
11820000, -0.115082, 0.065566, -7.465443
11830000, -0.066133, -0.012350, -7.316245
11840000, -0.105306, 0.050373, -7.808146
11850000, -0.014724, 0.013247, -7.630918
11860000, -0.100385, -0.067501, -7.479660
11870000, 0.038694, 0.126736, -7.604470
11880000, -0.008608, 0.105682, -7.523187
11890000, 0.112588, -0.065538, -7.096034
11900000, -0.007220, 0.157422, -7.221575
11910000, -0.057423, 0.006389, -8.141587
11920000, -0.090877, -0.085156, -7.914988
11930000, 0.044633, 0.026328, -7.951841
11940000, 0.036772, -0.000817, -7.857150
11950000, 0.043533, 0.049514, -7.871532
11960000, 0.032241, -0.015369, -7.154335
11970000, 0.094292, -0.003099, -7.496136
11980000, 0.108552, 0.038130, -7.356202
11990000, -0.079899, 0.038290, -7.520534
12000000, -0.101960, -0.097850, -7.650383
12010000, -0.019251, -0.055940, -7.513386
12020000, -0.001944, -0.131322, -7.695918
12030000, 0.135510, -0.089702, -7.249306
12040000, 0.066570, -0.111838, -7.763322
12050000, -0.046791, -0.045017, -7.867833
12060000, -0.114017, -0.228159, -7.265881
12070000, -0.009572, -0.162825, -7.191739
12080000, -0.025555, 0.034125, -7.765417
12090000, 0.036007, 0.018207, -7.206783
12100000, -0.020001, 0.050095, -7.051383
12110000, 0.026030, 0.035268, -6.697919
12120000, -0.005146, 0.059876, -7.113978
12130000, 0.102461, -0.073925, -7.515607
12140000, -0.059067, 0.056362, -7.600384
12150000, -0.096355, 0.098862, -7.130717
12160000, -0.056805, 0.059788, -7.518245
12170000, 0.001708, 0.041203, -8.047448
12180000, 0.037111, -0.043311, -7.417655
12190000, 0.085867, 0.074772, -7.372748
12200000, 0.218352, -0.117149, -7.090046
12210000, 0.120740, 0.103108, -7.295916
12220000, 0.177972, -0.061716, -7.402224
12230000, 0.002093, 0.056579, -7.658124
12240000, -0.025041, 0.079797, -7.259307
12250000, -0.164948, 0.063241, -7.384113
12260000, -0.257997, 0.027063, -7.798539
12270000, -0.110409, -0.095138, -7.481509
12280000, -0.090467, 0.094432, -7.384368
12290000, -0.131347, -0.111465, -7.744026
12300000, 0.142908, -0.072814, -7.881280
12310000, -0.087038, 0.064564, -7.544309
12320000, 0.020493, 0.023388, -7.913850
12330000, 0.039558, 0.043169, -7.779503
12340000, 0.013736, -0.110213, -7.926928
12350000, -0.004974, -0.105142, -7.690121
12360000, -0.006774, 0.010320, -7.889246
12370000, 0.024629, -0.017025, -7.733141
12380000, 0.019410, 0.090387, -7.528490
12390000, 0.075522, 0.040109, -7.629596
12400000, -0.038094, -0.084136, -7.744384
12410000, -0.117834, 0.140583, -7.748451
12420000, 0.224778, 0.181614, -7.459695
12430000, 0.041123, 0.392228, -7.229276
12440000, 0.016456, 0.140163, -7.289437
12450000, -0.011622, 0.135147, -7.877964
12460000, -0.084201, 0.027341, -7.431553
12470000, -0.016792, -0.162887, -7.905704
12480000, -0.056968, -0.071695, -7.788748
12490000, -0.080963, 0.116732, -7.357844
12500000, -0.161058, 0.080443, -7.427274
12510000, -0.044985, -0.002613, -7.941818
12520000, -0.004238, 0.099059, -7.906441
12530000, 0.000878, -0.097283, -7.121402
12540000, 0.062035, 0.022004, -7.662125
12550000, 0.004225, -0.020340, -7.699436
12560000, 0.030687, -0.022069, -7.799554
12570000, 0.024435, -0.044781, -8.245206
12580000, -0.070869, 0.088601, -7.404869
12590000, -0.109151, -0.013249, -7.836363
12600000, 0.116335, 0.016626, -7.649248
12610000, -0.091850, 0.038160, -7.347241
12620000, 0.016598, 0.094069, -7.602202
12630000, 0.019092, 0.043427, -7.357205
12640000, -0.036354, -0.133949, -7.322190
12650000, 0.047699, 0.008667, -7.579538
12660000, 0.057205, 0.030995, -7.360399
12670000, 0.093017, -0.017191, -7.569729
12680000, -0.153200, 0.028431, -7.415861
12690000, -0.200188, 0.031598, -7.179120
12700000, -0.118874, 0.088229, -7.639286
12710000, -0.122044, 0.048538, -7.449026
12720000, -0.101122, 0.129723, -7.656166
12730000, -0.086602, 0.037434, -7.035701
