Time Step, x CoM, y CoM, z CoM
24080000, 0.336792, 0.013293, 0.000000
24084000, 0.390732, 0.089690, 0.000001
24088000, 0.302228, -0.034544, -0.000000
24092000, 0.166736, 0.083745, -0.000002
24096000, 0.172996, 0.132488, -0.000000
24100000, -0.028472, 0.111087, 0.000001
24104000, 0.045099, 0.079875, -0.000000
24108000, 0.137050, 0.081459, -0.000001
24112000, 0.296769, 0.036666, -0.000001
24116000, 0.170875, 0.244803, 0.000001
24120000, 0.275454, 0.222081, 0.000000
24124000, 0.223068, 0.106104, -0.000000
24128000, 0.232027, 0.151129, -0.000000
24132000, 0.132610, 0.279093, 0.000000
24136000, 0.014586, 0.231833, 0.000001
24140000, 0.196737, 0.137548, 0.000002
24144000, 0.221668, 0.425186, -0.000000
24148000, 0.091813, 0.119653, 0.000001
24152000, 0.166839, 0.164566, -0.000001
24156000, 0.303108, 0.278825, 0.000000
24160000, 0.354955, 0.014505, 0.000000
24164000, 0.331888, 0.053583, -0.000000
24168000, 0.291401, -0.002329, 0.000002
24172000, 0.223498, -0.121250, -0.000001
24176000, 0.350496, 0.036900, -0.000001
24180000, 0.268066, -0.088453, 0.000001
24184000, 0.185622, 0.041658, -0.000001
24188000, 0.264538, -0.015346, -0.000002
24192000, 0.206148, -0.066040, 0.000001
24196000, 0.170043, 0.020027, 0.000001
24200000, 0.164722, -0.120990, -0.000001
24204000, 0.202133, -0.184891, 0.000002
24208000, 0.146361, -0.065053, 0.000000
24212000, 0.140520, 0.007801, 0.000001
24216000, 0.272568, -0.023897, -0.000001
24220000, 0.236187, -0.067521, 0.000002
24224000, 0.160049, -0.289896, 0.000000
24228000, 0.178156, -0.217983, -0.000001
24232000, 0.110585, -0.165953, -0.000001
24236000, 0.238473, -0.120012, 0.000001
24240000, 0.217761, -0.097054, 0.000000
24244000, 0.407197, 0.017383, 0.000001
24248000, 0.413018, 0.051561, -0.000000
24252000, 0.411006, 0.087659, 0.000001
24256000, 0.398272, -0.035411, 0.000003
24260000, 0.433598, 0.048165, -0.000003
24264000, 0.380261, 0.165572, -0.000000
24268000, 0.418743, 0.130827, 0.000002
24272000, 0.338322, 0.051343, -0.000000
24276000, 0.324471, 0.082593, 0.000001
24280000, 0.444449, 0.234906, -0.000001
24284000, 0.546811, 0.019569, -0.000002
24288000, 0.622407, 0.135763, -0.000002
24292000, 0.509867, -0.000844, 0.000001
24296000, 0.494320, 0.140345, -0.000001
24300000, 0.400576, 0.427583, -0.000002
24304000, 0.451508, 0.423698, 0.000000
24308000, 0.549083, 0.172746, 0.000002
24312000, 0.286160, 0.155533, 0.000000
24316000, 0.310725, 0.181507, 0.000000
24320000, 0.346111, 0.319854, -0.000001
24324000, 0.474204, 0.172164, -0.000001
24328000, 0.322836, 0.458761, 0.000003
24332000, 0.442804, 0.149543, 0.000000
24336000, 0.449054, 0.267569, 0.000001
24340000, 0.522981, 0.172663, 0.000000
24344000, 0.590055, 0.272672, -0.000000
24348000, 0.498841, 0.309472, 0.000001
24352000, 0.343509, 0.162447, -0.000002
24356000, 0.274288, 0.228709, 0.000002
24360000, 0.219960, 0.014071, -0.000002
24364000, 0.165859, 0.030422, -0.000001
24368000, 0.310778, 0.095320, 0.000001
24372000, 0.425062, 0.197567, 0.000000
24376000, 0.174389, 0.101012, 0.000000
24380000, 0.169680, 0.227510, 0.000000
24384000, 0.073915, 0.362067, 0.000000
24388000, -0.028127, 0.206775, 0.000000
24392000, 0.194688, 0.275378, -0.000001
24396000, 0.145188, 0.398509, 0.000000
24400000, 0.198369, 0.602477, -0.000001
24404000, 0.231427, 0.600972, -0.000002
24408000, 0.289614, 0.480541, 0.000002
24412000, 0.028208, 0.532579, -0.000003
24416000, -0.231752, 0.586804, 0.000000
24420000, -0.066007, 0.443586, 0.000000
24424000, -0.177170, 0.467221, -0.000001
24428000, -0.142147, 0.514283, -0.000001
24432000, -0.172189, 0.620072, -0.000003
24436000, 0.069988, 0.607135, -0.000000
24440000, 0.033147, 0.515554, -0.000001
24444000, 0.173721, 0.567505, 0.000000
24448000, 0.085469, 0.591596, -0.000001
24452000, 0.055702, 0.417308, 0.000001
24456000, 0.075060, 0.525782, -0.000002
24460000, -0.192802, 0.636046, -0.000001
24464000, -0.140581, 0.571807, -0.000001
24468000, 0.067209, 0.524119, 0.000000
24472000, -0.219989, 0.471286, -0.000001
24476000, -0.292505, 0.489726, -0.000001
24480000, -0.142267, 0.540195, -0.000001
24484000, -0.207616, 0.452370, -0.000000
24488000, -0.182567, 0.620671, -0.000000
24492000, -0.298355, 0.511929, -0.000001
24496000, -0.251903, 0.335860, 0.000000
24500000, -0.447280, 0.410486, -0.000001
24504000, -0.174745, 0.585489, -0.000001
24508000, 0.027919, 0.524610, -0.000001
24512000, 0.039969, 0.366699, -0.000000
24516000, 0.164622, 0.551843, -0.000000
24520000, 0.030510, 0.460889, 0.000001
24524000, -0.000394, 0.434367, -0.000000
24528000, -0.146012, 0.460915, 0.000000
24532000, -0.282550, 0.566674, 0.000000
24536000, -0.360358, 0.459518, 0.000002
24540000, -0.289861, 0.460597, -0.000001
24544000, -0.425824, 0.535992, -0.000002
24548000, -0.167571, 0.479771, 0.000000
24552000, -0.296953, 0.376593, 0.000001
24556000, -0.265534, 0.430883, -0.000001
24560000, -0.432540, 0.450010, -0.000001
24564000, -0.346009, 0.615803, 0.000002
24568000, -0.178059, 0.750761, 0.000000
24572000, -0.102910, 0.738414, -0.000000
24576000, 0.031255, 0.671600, -0.000002
24580000, 0.103044, 0.557447, -0.000001
24584000, 0.123028, 0.443082, -0.000000
24588000, 0.415213, 0.242824, 0.000000
24592000, 0.140684, 0.335473, 0.000000
24596000, 0.184074, 0.277069, -0.000000
24600000, 0.265607, 0.064711, 0.000001
24604000, 0.208891, 0.300063, -0.000000
24608000, 0.307806, 0.303941, 0.000000
24612000, -0.134793, 0.374876, -0.000002
24616000, -0.082087, 0.429499, 0.000000
24620000, 0.081705, 0.405154, -0.000000
24624000, 0.055488, 0.632168, 0.000001
24628000, 0.140503, 0.424005, -0.000001
24632000, -0.056242, 0.309308, 0.000001
24636000, -0.041203, 0.184813, 0.000002
24640000, -0.088631, 0.107218, 0.000000
24644000, 0.030597, -0.002079, 0.000001
24648000, 0.133894, 0.288193, -0.000000
24652000, 0.026429, 0.329953, -0.000002
24656000, 0.055688, 0.250570, 0.000000
24660000, 0.000293, 0.393850, -0.000002
24664000, -0.115828, 0.388125, -0.000001
24668000, 0.115217, 0.351659, 0.000000
24672000, 0.062541, 0.295236, 0.000001
24676000, 0.080659, 0.290437, -0.000001
24680000, 0.006050, 0.386408, 0.000001
24684000, 0.123375, 0.345149, -0.000000
24688000, 0.009546, 0.374226, -0.000000
24692000, -0.090998, 0.399289, -0.000002
24696000, 0.104890, 0.363247, 0.000002
24700000, -0.102532, 0.389232, -0.000001
24704000, -0.029355, 0.551870, -0.000001
24708000, -0.049141, 0.610253, -0.000000
24712000, 0.020062, 0.673963, 0.000000
24716000, -0.112963, 0.672219, -0.000001
24720000, -0.192238, 0.812512, 0.000000
24724000, -0.268972, 0.838991, 0.000001
24728000, -0.072704, 0.813846, 0.000003
24732000, -0.103370, 0.622402, 0.000001
24736000, 0.136583, 0.504487, 0.000001
24740000, 0.141162, 0.494883, 0.000000
24744000, 0.058222, 0.459306, -0.000002
24748000, -0.194398, 0.549927, -0.000001
24752000, -0.034543, 0.571932, 0.000000
24756000, -0.000389, 0.579205, -0.000000
24760000, 0.109063, 0.565704, 0.000002
24764000, 0.018824, 0.466117, -0.000000
24768000, 0.133990, 0.484775, 0.000001
24772000, 0.083086, 0.693067, 0.000001
24776000, 0.184627, 0.580507, -0.000001
24780000, 0.162219, 0.544117, 0.000000
24784000, 0.218266, 0.591903, -0.000000
24788000, 0.134565, 0.524015, -0.000001
24792000, -0.090425, 0.526036, 0.000000
24796000, -0.087281, 0.412388, 0.000001
24800000, 0.140852, 0.440562, 0.000001
24804000, 0.081811, 0.329889, -0.000001
24808000, 0.062266, 0.504843, -0.000001
24812000, 0.084668, 0.440903, -0.000001
24816000, -0.151984, 0.436451, 0.000000
24820000, -0.240784, 0.399293, -0.000001
24824000, 0.031187, 0.462492, 0.000002
24828000, 0.009492, 0.591128, -0.000000
24832000, 0.218108, 0.430764, -0.000003
24836000, 0.215426, 0.308086, 0.000003
24840000, 0.277606, 0.395199, 0.000002
24844000, 0.018508, 0.274693, -0.000001
24848000, -0.003933, 0.390807, -0.000000
24852000, -0.065064, 0.291478, 0.000002
24856000, -0.088374, 0.521183, 0.000000
24860000, -0.111420, 0.661649, 0.000000
24864000, -0.144534, 0.716209, 0.000001
24868000, -0.081604, 0.616925, -0.000001
24872000, -0.058963, 0.547298, 0.000002
24876000, 0.068992, 0.418492, -0.000002
24880000, 0.129425, 0.209283, -0.000001
24884000, 0.198168, 0.147334, 0.000001
24888000, -0.051921, 0.218864, -0.000000
24892000, -0.043865, 0.260450, 0.000001
24896000, -0.112339, 0.310303, 0.000001
24900000, -0.092221, 0.237242, 0.000001
24904000, -0.146603, 0.198922, 0.000002
24908000, -0.107722, 0.057709, 0.000000
24912000, 0.042945, -0.043407, 0.000001
24916000, -0.209836, -0.137253, 0.000000
24920000, -0.209950, -0.012417, 0.000002
24924000, -0.286573, -0.034529, -0.000001
24928000, -0.247347, 0.068313, 0.000002
24932000, -0.042361, 0.077114, 0.000001
24936000, -0.069299, 0.003099, -0.000001
24940000, -0.129273, 0.110878, -0.000001
24944000, -0.294689, 0.063342, -0.000000
24948000, -0.283334, 0.177330, 0.000001
24952000, -0.353589, 0.226417, -0.000000
24956000, -0.629390, 0.186529, 0.000000
24960000, -0.247512, 0.198741, -0.000000
24964000, -0.445814, 0.236371, 0.000000
24968000, -0.458677, 0.246507, 0.000001
24972000, -0.221859, 0.118998, 0.000000
24976000, -0.356766, 0.082720, -0.000003
24980000, -0.185970, 0.261730, -0.000000
24984000, -0.221081, 0.212468, 0.000001
24988000, -0.131459, 0.136242, -0.000001
24992000, 0.095431, 0.008561, 0.000000
24996000, 0.007558, 0.076916, 0.000001
25000000, 0.052317, 0.217092, 0.000000
25004000, -0.057502, 0.039943, -0.000000
25008000, -0.219884, 0.196184, -0.000001
25012000, -0.256016, 0.062629, 0.000000
25016000, -0.457655, 0.079422, 0.000001
25020000, -0.335065, -0.037876, -0.000000
25024000, -0.410266, 0.194049, 0.000001
25028000, -0.518025, 0.246196, 0.000000
25032000, -0.313861, 0.274976, -0.000001
25036000, -0.310093, 0.176110, -0.000000
25040000, -0.397495, 0.055017, -0.000000
25044000, -0.337622, -0.124744, -0.000000
25048000, -0.342448, 0.141118, -0.000002
25052000, -0.182344, -0.012030, -0.000002
25056000, -0.286909, 0.030011, -0.000001
25060000, -0.351727, 0.138471, -0.000001
25064000, -0.334049, -0.031587, -0.000000
25068000, -0.237988, 0.200373, 0.000000
25072000, -0.422310, 0.156224, -0.000000
25076000, -0.323668, 0.172624, 0.000001
25080000, -0.446084, 0.077633, -0.000000
25084000, -0.345612, 0.218982, -0.000001
25088000, -0.178961, 0.194398, 0.000000
25092000, -0.274120, 0.103075, -0.000001
25096000, -0.332212, 0.128986, -0.000000
25100000, -0.526835, 0.194266, 0.000000
25104000, -0.430950, 0.018948, 0.000001
25108000, -0.357592, 0.170248, -0.000000
25112000, -0.265094, 0.309582, 0.000001
25116000, -0.266622, 0.291716, 0.000002
25120000, -0.168372, 0.362840, 0.000000
25124000, -0.195866, 0.237005, 0.000002
25128000, -0.277985, 0.300817, -0.000001
25132000, -0.324378, 0.251962, 0.000000
25136000, -0.480369, 0.407731, 0.000000
25140000, -0.526161, 0.173732, -0.000000
25144000, -0.418028, 0.350112, -0.000002
25148000, -0.575641, 0.352817, 0.000000
25152000, -0.564047, 0.353347, 0.000000
25156000, -0.644277, 0.321424, -0.000001
25160000, -0.538204, 0.305683, 0.000001
25164000, -0.442686, 0.295379, -0.000003
25168000, -0.460828, 0.470828, -0.000001
25172000, -0.507985, 0.282577, 0.000002
25176000, -0.360202, 0.549235, 0.000002
25180000, -0.635673, 0.451816, 0.000001
25184000, -0.380692, 0.622750, -0.000000
25188000, -0.362301, 0.447948, -0.000000
25192000, -0.443436, 0.350763, -0.000001
25196000, -0.450430, 0.421026, 0.000001
25200000, -0.764354, 0.221921, 0.000000
25204000, -0.760036, -0.022085, 0.000001
25208000, -0.848439, 0.035194, 0.000000
25212000, -0.671855, -0.004721, -0.000000
25216000, -0.562490, 0.115609, -0.000001
25220000, -0.314624, 0.137958, 0.000000
25224000, -0.610447, 0.074663, 0.000001
25228000, -0.633027, 0.045160, -0.000001
25232000, -0.723347, 0.228566, -0.000000
25236000, -0.729099, 0.120361, 0.000001
25240000, -0.699352, -0.055305, 0.000000
25244000, -0.749462, -0.170387, -0.000002
25248000, -0.646175, -0.150500, 0.000000
25252000, -0.713537, -0.161289, 0.000001
25256000, -0.660249, -0.185222, -0.000002
25260000, -0.603160, -0.170291, 0.000001
25264000, -0.697390, 0.053489, -0.000001
25268000, -0.744578, -0.202421, -0.000001
25272000, -0.598250, -0.093075, -0.000001
25276000, -0.671021, -0.117091, 0.000001
25280000, -0.617566, -0.182369, 0.000001
25284000, -0.496689, -0.252907, 0.000000
25288000, -0.701874, -0.368488, 0.000001
25292000, -0.636044, -0.271134, -0.000002
25296000, -0.759257, -0.257121, 0.000001
25300000, -0.552194, -0.366728, 0.000001
25304000, -0.340438, -0.378727, 0.000002
25308000, -0.370818, -0.287163, -0.000001
25312000, -0.428605, -0.425924, 0.000001
25316000, -0.542939, -0.373317, -0.000002
25320000, -0.589629, -0.238776, 0.000002
25324000, -0.620417, -0.005301, 0.000002
25328000, -0.629042, -0.110549, -0.000000
25332000, -0.799133, -0.166409, -0.000000
25336000, -0.627054, -0.044818, 0.000002
25340000, -0.717933, -0.278198, 0.000000
25344000, -0.603193, -0.448495, 0.000000
25348000, -0.679161, -0.570411, 0.000001
25352000, -0.436088, -0.419359, -0.000001
25356000, -0.570936, -0.491306, -0.000000
25360000, -0.796519, -0.348728, 0.000001
25364000, -0.629061, -0.435554, 0.000000
25368000, -0.441925, -0.322536, 0.000000
25372000, -0.403387, -0.379381, -0.000002
25376000, -0.390105, -0.404260, 0.000001
25380000, -0.432459, -0.218078, 0.000002
25384000, -0.534554, -0.073034, 0.000001
25388000, -0.615749, 0.022457, 0.000002
25392000, -0.524277, -0.131760, 0.000001
25396000, -0.347103, -0.152391, 0.000001
25400000, -0.435282, -0.027215, 0.000002
25404000, -0.480576, 0.070486, -0.000001
25408000, -0.533536, 0.032104, 0.000000
25412000, -0.297812, 0.041412, 0.000001
25416000, -0.528830, 0.172712, 0.000001
25420000, -0.421154, 0.169691, -0.000002
25424000, -0.523701, 0.170847, -0.000002
25428000, -0.417689, 0.173019, 0.000000
25432000, -0.479490, 0.233838, 0.000001
25436000, -0.492933, 0.207679, 0.000001
25440000, -0.536317, 0.227827, 0.000001
25444000, -0.509821, -0.036430, -0.000001
25448000, -0.472122, 0.077466, 0.000001
25452000, -0.581777, 0.041305, 0.000001
25456000, -0.558626, 0.241257, 0.000000
25460000, -0.480974, 0.109432, -0.000001
25464000, -0.474412, 0.034819, -0.000001
25468000, -0.335884, -0.144790, -0.000000
25472000, -0.404483, -0.018833, 0.000002
25476000, -0.345995, 0.005276, 0.000001
25480000, -0.455609, -0.147407, -0.000000
25484000, -0.626210, 0.012924, 0.000004
25488000, -0.547038, -0.148607, 0.000001
25492000, -0.551457, -0.021166, 0.000000
25496000, -0.474557, 0.024767, -0.000000
25500000, -0.502549, -0.079542, -0.000000
25504000, -0.587788, 0.026814, 0.000001
25508000, -0.471418, 0.073397, -0.000002
25512000, -0.624037, 0.039371, -0.000001
25516000, -0.661961, 0.099993, 0.000000
25520000, -0.784383, -0.042941, -0.000000
25524000, -0.781358, 0.064156, -0.000001
25528000, -0.645750, -0.049507, 0.000000
25532000, -0.608289, -0.033797, 0.000000
25536000, -0.634240, 0.069343, -0.000001
25540000, -0.653900, 0.137077, 0.000001
25544000, -0.525169, 0.080413, -0.000002
25548000, -0.527438, 0.242208, 0.000000
25552000, -0.439098, 0.365799, 0.000001
25556000, -0.566341, 0.396323, 0.000001
25560000, -0.516346, 0.197292, 0.000002
25564000, -0.509636, 0.383389, 0.000000
25568000, -0.245070, 0.442649, -0.000002
25572000, -0.122585, 0.374527, -0.000001
25576000, -0.038274, 0.325916, 0.000003
25580000, 0.038333, 0.494459, -0.000001
25584000, -0.074885, 0.369647, -0.000000
25588000, -0.044685, 0.389679, 0.000001
25592000, -0.219957, 0.482794, -0.000001
25596000, 0.190857, 0.512875, 0.000002
25600000, 0.282432, 0.404502, -0.000001
25604000, 0.111945, 0.372411, -0.000002
25608000, 0.209261, 0.376725, 0.000000
25612000, 0.146794, 0.585680, 0.000000
25616000, -0.131354, 0.685360, 0.000001
25620000, -0.284244, 0.712422, 0.000001
25624000, -0.339497, 0.439271, -0.000001
25628000, -0.109361, 0.485199, -0.000001
25632000, -0.075831, 0.509660, 0.000000
25636000, 0.001291, 0.528360, 0.000001
25640000, -0.250195, 0.568805, -0.000001
25644000, -0.363661, 0.633735, -0.000001
25648000, -0.053384, 0.613374, -0.000000
25652000, -0.189596, 0.773588, 0.000001
25656000, 0.098152, 0.572183, -0.000000
25660000, -0.048165, 0.746131, 0.000001
25664000, -0.151577, 0.654674, -0.000000
25668000, -0.150392, 0.671439, -0.000001
25672000, 0.025937, 0.710216, -0.000002
25676000, -0.177664, 0.606617, 0.000001
25680000, -0.081741, 0.677111, -0.000001
25684000, -0.271821, 0.627717, 0.000001
25688000, -0.145162, 0.720121, 0.000000
25692000, -0.031373, 0.886864, 0.000000
25696000, 0.090640, 0.812114, 0.000000
25700000, 0.356483, 0.767779, -0.000001
25704000, 0.031531, 1.033695, -0.000001
25708000, -0.062130, 0.977293, -0.000000
25712000, -0.017994, 0.960695, -0.000001
25716000, -0.199649, 0.981192, 0.000001
25720000, -0.403997, 0.688832, 0.000002
25724000, -0.170211, 0.795655, -0.000001
25728000, -0.243788, 0.879812, 0.000001
25732000, -0.227852, 0.784257, 0.000000
25736000, -0.127698, 0.776269, 0.000000
25740000, -0.004708, 0.686494, -0.000001
25744000, -0.029641, 0.617385, 0.000001
25748000, 0.055480, 0.523854, -0.000001
25752000, 0.290780, 0.412335, 0.000000
25756000, 0.331719, 0.670941, -0.000002
25760000, 0.169761, 0.503854, -0.000000
25764000, 0.213014, 0.452501, 0.000001
25768000, 0.357250, 0.224027, 0.000000
25772000, 0.469172, 0.341454, -0.000000
25776000, 0.362215, 0.220080, -0.000000
25780000, 0.450571, 0.166785, 0.000003
25784000, 0.448894, 0.173958, 0.000001
25788000, 0.541956, 0.134170, 0.000000
25792000, 0.374981, -0.059290, 0.000003
25796000, 0.454215, 0.215054, 0.000000
25800000, 0.548641, 0.183747, -0.000003
25804000, 0.532576, 0.436778, -0.000000
25808000, 0.560668, 0.139974, -0.000000
25812000, 0.501470, 0.111512, -0.000000
25816000, 0.711605, -0.002995, -0.000001
25820000, 0.536842, 0.167662, 0.000001
25824000, 0.495215, 0.021766, 0.000001
25828000, 0.641509, -0.204643, -0.000000
25832000, 0.594990, -0.212378, -0.000000
25836000, 0.614691, -0.219704, 0.000000
25840000, 0.600448, 0.010797, 0.000002
25844000, 0.645200, 0.135979, 0.000000
25848000, 0.523348, 0.007280, 0.000000
25852000, 0.683776, -0.082513, 0.000003
25856000, 0.617933, -0.172625, -0.000002
25860000, 0.626847, -0.053129, 0.000000
25864000, 0.549096, 0.004214, 0.000001
25868000, 0.501023, 0.082574, -0.000000
25872000, 0.591720, 0.073969, 0.000001
25876000, 0.582144, 0.010736, 0.000001
25880000, 0.591601, -0.104380, -0.000000
25884000, 0.583170, -0.173906, -0.000001
25888000, 0.552915, -0.244875, -0.000002
25892000, 0.672070, -0.037381, -0.000001
25896000, 0.494910, -0.062926, -0.000001
25900000, 0.099779, -0.086721, -0.000001
25904000, 0.268374, -0.121266, -0.000001
25908000, 0.206147, -0.027496, 0.000001
25912000, 0.142388, 0.016935, -0.000001
25916000, 0.172735, -0.043422, 0.000001
25920000, 0.036418, -0.015693, 0.000002
25924000, 0.187966, -0.034349, 0.000001
25928000, 0.140547, -0.116321, -0.000002
25932000, 0.325297, -0.226849, 0.000001
25936000, 0.222817, -0.320447, -0.000000
25940000, 0.371986, -0.235832, 0.000002
25944000, 0.240398, -0.184385, -0.000001
25948000, 0.322828, -0.114561, 0.000001
25952000, 0.423356, -0.014683, -0.000001
25956000, 0.397990, 0.198199, 0.000001
25960000, 0.396730, 0.133505, -0.000000
25964000, 0.518766, -0.043794, 0.000000
25968000, 0.531108, -0.035979, -0.000002
25972000, 0.552983, 0.003069, -0.000002
25976000, 0.483821, -0.214879, -0.000001
25980000, 0.459791, -0.459184, 0.000001
25984000, 0.398675, -0.364809, 0.000001
25988000, 0.411723, -0.311077, 0.000001
25992000, 0.557192, -0.278660, 0.000002
25996000, 0.648573, -0.481259, 0.000002
26000000, 0.663666, -0.452332, 0.000002
26004000, 0.484571, -0.513692, -0.000002
26008000, 0.553179, -0.445229, 0.000000
26012000, 0.418586, -0.575406, 0.000000
26016000, 0.446380, -0.573751, 0.000001
26020000, 0.497153, -0.599599, 0.000001
26024000, 0.470653, -0.548375, 0.000000
26028000, 0.574941, -0.397577, -0.000002
26032000, 0.565677, -0.230014, -0.000001
26036000, 0.629317, -0.192272, -0.000002
26040000, 0.736488, -0.435682, 0.000001
26044000, 0.803292, -0.134101, -0.000002
26048000, 0.473844, -0.339072, -0.000002
26052000, 0.538829, -0.443794, 0.000001
26056000, 0.699326, -0.399213, 0.000001
26060000, 0.663681, -0.383935, -0.000001
26064000, 0.875159, -0.155743, 0.000000
26068000, 0.828936, -0.032833, -0.000001
26072000, 0.676656, 0.075108, 0.000001
26076000, 0.718048, 0.272789, -0.000000
26080000, 0.537047, 0.288850, 0.000002
26084000, 0.339584, 0.523043, 0.000002
26088000, 0.361855, 0.485327, 0.000001
26092000, 0.213885, 0.317622, -0.000001
26096000, 0.154696, 0.356917, -0.000000
26100000, 0.311824, 0.364715, -0.000000
26104000, 0.243057, 0.366371, -0.000002
26108000, 0.243867, 0.338064, 0.000003
26112000, 0.182912, 0.321445, 0.000000
26116000, 0.176435, 0.197224, -0.000001
26120000, 0.091530, 0.173594, 0.000000
26124000, 0.234496, 0.049347, -0.000001
26128000, 0.391225, 0.108899, 0.000000
26132000, 0.401511, 0.313178, -0.000002
26136000, 0.514459, 0.276220, -0.000002
26140000, 0.535047, 0.124820, 0.000000
26144000, 0.268409, 0.167052, 0.000001
26148000, 0.268281, -0.022820, 0.000001
26152000, 0.566780, 0.061794, -0.000001
26156000, 0.644579, -0.046591, 0.000001
26160000, 0.618245, -0.111678, 0.000002
26164000, 0.505975, 0.006400, 0.000000
26168000, 0.477386, 0.188334, -0.000003
26172000, 0.628065, 0.056985, 0.000003
26176000, 0.689062, -0.100508, 0.000001
26180000, 0.618651, 0.010544, -0.000002
26184000, 0.740589, -0.118887, -0.000001
26188000, 0.727281, 0.143691, -0.000000
26192000, 0.591519, 0.193128, 0.000001
26196000, 0.630869, 0.093108, 0.000001
26200000, 0.665489, -0.025334, 0.000001
26204000, 0.534699, -0.127897, -0.000001
26208000, 0.487566, 0.005540, 0.000001
26212000, 0.636293, -0.050007, 0.000001
26216000, 0.664201, -0.041275, 0.000001
26220000, 0.656718, -0.198525, 0.000000
26224000, 0.624476, -0.177642, 0.000001
26228000, 0.698999, 0.022846, -0.000001
26232000, 0.808993, 0.164030, -0.000001
26236000, 0.689792, 0.072530, 0.000001
26240000, 0.785927, 0.040691, -0.000001
26244000, 0.806044, 0.166861, -0.000001
26248000, 0.596228, 0.355108, -0.000000
26252000, 0.564004, 0.168800, -0.000002
26256000, 0.513747, 0.358649, -0.000001
26260000, 0.516792, 0.417117, 0.000002
26264000, 0.584569, 0.431806, 0.000000
26268000, 0.605476, 0.504813, -0.000001
26272000, 0.515256, 0.358782, -0.000001
26276000, 0.271874, 0.585002, 0.000003
26280000, 0.375870, 0.636427, 0.000002
26284000, 0.273240, 0.532309, 0.000000
26288000, 0.278083, 0.363398, 0.000001
26292000, 0.215411, 0.636939, 0.000001
26296000, 0.000471, 0.659211, -0.000001
26300000, -0.019424, 0.647012, -0.000000
26304000, -0.415621, 0.571733, -0.000000
26308000, -0.446052, 0.668324, 0.000000
26312000, -0.549976, 0.653142, 0.000001
26316000, -0.455980, 0.535166, -0.000002
26320000, -0.393337, 0.570260, -0.000001
26324000, -0.500711, 0.384833, 0.000002
26328000, -0.541828, 0.677600, -0.000001
26332000, -0.510203, 0.498201, 0.000002
26336000, -0.537273, 0.470455, 0.000001
26340000, -0.441503, 0.332394, -0.000001
26344000, -0.606100, 0.502234, -0.000000
26348000, -0.483415, 0.458283, -0.000001
26352000, -0.772868, 0.335835, 0.000001
26356000, -0.870986, 0.085618, -0.000000
26360000, -0.854637, 0.261163, 0.000001
26364000, -0.852563, 0.370779, 0.000003
26368000, -0.796048, 0.498858, -0.000001
26372000, -0.865413, 0.263051, 0.000001
26376000, -0.889298, 0.182088, 0.000000
26380000, -0.808490, 0.387781, -0.000000
26384000, -0.780556, 0.335016, 0.000001
26388000, -0.648197, 0.304720, -0.000000
26392000, -0.814980, 0.283163, 0.000000
26396000, -0.699652, 0.675003, 0.000001
26400000, -0.481741, 0.661932, 0.000001
26404000, -0.328939, 0.654133, -0.000001
26408000, -0.508496, 0.466331, 0.000001
26412000, -0.610837, 0.508143, -0.000000
26416000, -0.515908, 0.441069, -0.000000
26420000, -0.476701, 0.451756, -0.000002
26424000, -0.352647, 0.503829, 0.000000
26428000, -0.003343, 0.648412, -0.000001
26432000, 0.110457, 0.784862, -0.000000
26436000, 0.036520, 0.646657, -0.000000
26440000, -0.068965, 0.634083, 0.000002
26444000, -0.047684, 0.632569, -0.000000
26448000, -0.034421, 0.552667, -0.000000
26452000, -0.246183, 0.662094, -0.000002
26456000, -0.418888, 0.427466, 0.000002
26460000, -0.822788, 0.289879, 0.000000
26464000, -0.574459, 0.394047, -0.000001
26468000, -0.515853, 0.326508, -0.000000
26472000, -0.458255, 0.454840, 0.000000
26476000, -0.427769, 0.310946, -0.000002
26480000, -0.376737, 0.411900, 0.000000
26484000, -0.283091, 0.451739, 0.000001
26488000, -0.522047, 0.403287, 0.000001
26492000, -0.530106, 0.305123, 0.000001
26496000, -0.467810, 0.472703, 0.000001
26500000, -0.427624, 0.472317, 0.000000
26504000, -0.109967, 0.622843, -0.000002
26508000, -0.071969, 0.619770, 0.000001
26512000, 0.188712, 0.534043, 0.000000
26516000, 0.308520, 0.488577, 0.000002
26520000, 0.330874, 0.458915, 0.000000
26524000, 0.268039, 0.403207, -0.000001
26528000, 0.374892, 0.295770, -0.000000
26532000, 0.472153, 0.404318, 0.000000
26536000, 0.385928, 0.292930, 0.000002
26540000, 0.237950, 0.194549, -0.000000
26544000, 0.305825, 0.114169, -0.000000
26548000, 0.330099, 0.315718, 0.000001
26552000, 0.457828, 0.205691, -0.000000
26556000, 0.407177, 0.335868, -0.000000
26560000, 0.418775, 0.337390, -0.000001
26564000, 0.466105, 0.383850, -0.000000
26568000, 0.336697, 0.394545, -0.000001
26572000, 0.413053, 0.533896, -0.000001
26576000, 0.292250, 0.457747, -0.000003
26580000, 0.242542, 0.372977, 0.000001
26584000, 0.200042, 0.245097, -0.000002
26588000, 0.275506, 0.512503, -0.000003
26592000, 0.390212, 0.362592, -0.000000
26596000, 0.164258, 0.508307, -0.000000
26600000, -0.026275, 0.223823, -0.000001
26604000, -0.117994, 0.291114, -0.000001
26608000, -0.263584, 0.332014, -0.000002
26612000, 0.041880, 0.411515, 0.000002
26616000, 0.016109, 0.444394, -0.000001
